customer_id,customer_status,churn_category,churn_reason
1371-OJCEK,Stayed,,
1371-WEPDS,Stayed,,
1376-HHBDV,Stayed,,
1379-FRVEB,Stayed,,
1384-RCUXW,Stayed,,
1385-TQOZW,Stayed,,
1386-ZIKUV,Stayed,,
1389-WNUIB,Stayed,,
1391-UBDAR,Stayed,,
1394-SUIUH,Stayed,,
1395-OFUWC,Stayed,,
1395-WSWXR,Stayed,,
1397-XKKWR,Stayed,,
1399-OUPJN,Stayed,,
1399-UBQIU,Stayed,,
1400-WIVLL,Stayed,,
1401-FTHFQ,Stayed,,
1402-PTHGN,Stayed,,
1403-GYAFU,Stayed,,
1403-LKLIK,Stayed,,
1409-PHXTF,Stayed,,
1410-RSCMR,Stayed,,
1414-YADCW,Stayed,,
1421-HCERK,Stayed,,
1422-DGUBX,Stayed,,
1427-VERSM,Stayed,,
1428-IEDPR,Stayed,,
1429-UYJSV,Stayed,,
1430-SFQSA,Stayed,,
1431-AIDJQ,Stayed,,
1431-CYWMH,Stayed,,
1436-ZMJAN,Stayed,,
1439-LCGVL,Stayed,,
1442-BQPVU,Stayed,,
1442-OKRJE,Stayed,,
1448-CYWKC,Stayed,,
1452-KIOVK,Stayed,,
1452-UZOSF,Stayed,,
1452-XRSJV,Stayed,,
1455-HFBXA,Stayed,,
1456-TWCGB,Stayed,,
1459-QNFQT,Stayed,,
1460-UZPRJ,Stayed,,
1465-LNTLJ,Stayed,,
1468-DEFNC,Stayed,,
1469-LBJQJ,Stayed,,
1470-PSXNM,Stayed,,
1472-TNCWL,Stayed,,
1474-JUWSM,Stayed,,
1475-VWVDO,Stayed,,
1480-BKXGA,Stayed,,
1480-IVEVR,Stayed,,
1482-OXZSY,Stayed,,
1485-YDHMM,Stayed,,
1488-PBLJN,Stayed,,
1488-SYSFC,Stayed,,
1492-KGETH,Stayed,,
1492-QGCLU,Stayed,,
1494-EJZDW,Stayed,,
1498-DQNRX,Stayed,,
1498-NHTLT,Stayed,,
1506-YJTYT,Stayed,,
1508-DFXCU,Stayed,,
1518-OMDIK,Stayed,,
1525-LNLOJ,Stayed,,
1530-ZTDOZ,Stayed,,
1534-OULXE,Stayed,,
1535-VTJOQ,Stayed,,
1536-YHDOE,Stayed,,
1539-LNKHM,Stayed,,
1543-LLLFT,Stayed,,
1544-JJMYL,Stayed,,
1545-ACTAS,Stayed,,
1545-JFUML,Stayed,,
1548-ARAGG,Stayed,,
1548-FEHVL,Stayed,,
1550-EENBN,Stayed,,
1552-AAGRX,Stayed,,
1552-CZCLL,Stayed,,
1552-TKMXS,Stayed,,
1555-HAPSU,Stayed,,
1557-EMYVT,Stayed,,
1559-DTODC,Stayed,,
1561-BWHIN,Stayed,,
1563-IWQEX,Stayed,,
1564-HJUVY,Stayed,,
1568-BEKZM,Stayed,,
1568-LJSZU,Stayed,,
1573-LGXBA,Stayed,,
1574-DYCWE,Stayed,,
1575-KRZZE,Stayed,,
1576-PFZIW,Stayed,,
1580-BMCMR,Stayed,,
1591-MQJTP,Stayed,,
1591-XWLGB,Stayed,,
1596-OQSPS,Stayed,,
1599-EAHXY,Stayed,,
1599-MMYRQ,Stayed,,
1600-DILPE,Stayed,,
1608-GMEWB,Stayed,,
1614-JBEBI,Stayed,,
1619-YWUBB,Stayed,,
1621-YNCJH,Stayed,,
1627-AFWVJ,Stayed,,
1629-DQQVB,Stayed,,
1635-FJFCC,Stayed,,
1635-HDGFT,Stayed,,
1635-NZATJ,Stayed,,
1636-NTNCO,Stayed,,
1641-BYBTK,Stayed,,
1641-RQDAY,Stayed,,
1642-HMARX,Stayed,,
1656-DRSMG,Stayed,,
1657-DYMBM,Stayed,,
1658-TJVOA,Stayed,,
1658-XUHBX,Stayed,,
1661-CZBAU,Stayed,,
1666-JXLKU,Stayed,,
1666-JZPZT,Stayed,,
1676-MQAOA,Stayed,,
1679-JRFBR,Stayed,,
1680-VDCWW,Stayed,,
1682-VCOIO,Stayed,,
1684-FLBGS,Stayed,,
1685-BQULA,Stayed,,
1685-VAYJF,Stayed,,
1686-STUHN,Stayed,,
1689-YQBYY,Stayed,,
1696-HXOWK,Stayed,,
1696-MZVAU,Stayed,,
1697-BCSHV,Stayed,,
1697-LYYYX,Stayed,,
1697-NVVGY,Stayed,,
1698-XFZCI,Stayed,,
1699-TLDLZ,Stayed,,
1699-UOTXU,Stayed,,
1702-CCFNJ,Stayed,,
1703-MGIAB,Stayed,,
1705-GUHPV,Stayed,,
1707-HABPF,Stayed,,
1708-PBBOA,Stayed,,
1709-EJDOX,Stayed,,
1710-RCXUS,Stayed,,
1716-LSAMB,Stayed,,
1722-LDZJS,Stayed,,
1728-CXQBE,Stayed,,
1729-VLAZJ,Stayed,,
1730-VFMWO,Stayed,,
1730-ZMAME,Stayed,,
1732-FEKLD,Stayed,,
1734-ZMNTZ,Stayed,,
1735-XMJVH,Stayed,,
1741-WTPON,Stayed,,
1744-JHKYS,Stayed,,
1751-NCDLI,Stayed,,
1752-OZXFY,Stayed,,
1754-GKYPY,Stayed,,
1755-FZQEC,Stayed,,
1757-TCATG,Stayed,,
1760-CAZHT,Stayed,,
1763-KUAAW,Stayed,,
1764-VUUMT,Stayed,,
1766-GKNMI,Stayed,,
1767-CJKBA,Stayed,,
1767-TGTKO,Stayed,,
1768-HNVGJ,Stayed,,
1769-GRUIK,Stayed,,
1775-KWJKQ,Stayed,,
1776-SPBWV,Stayed,,
1779-PWPMG,Stayed,,
1784-BXEFA,Stayed,,
1784-EZDKJ,Stayed,,
1785-BPHTP,Stayed,,
1790-NESIO,Stayed,,
1794-SWWKL,Stayed,,
1803-BGNBD,Stayed,,
1810-BOHSY,Stayed,,
1810-MVMAI,Stayed,,
1813-JLKWR,Stayed,,
1813-JYWTO,Stayed,,
1814-DKOLC,Stayed,,
1814-WFGVS,Stayed,,
1818-ESQMW,Stayed,,
1820-DJFPH,Stayed,,
1821-BUCWY,Stayed,,
1830-GGFNM,Stayed,,
1830-IPXVJ,Stayed,,
1832-PEUTS,Stayed,,
1833-TCXKK,Stayed,,
1834-ABKHQ,Stayed,,
1834-WULEG,Stayed,,
1837-YQUCE,Stayed,,
1839-FBNFR,Stayed,,
1839-UMACK,Stayed,,
1840-BIUOG,Stayed,,
1841-YSJGV,Stayed,,
1843-TLSGD,Stayed,,
1845-CSBRZ,Stayed,,
1848-LBZHY,Stayed,,
1849-RJYIG,Stayed,,
1850-AKQEP,Stayed,,
1852-QSWCD,Stayed,,
1852-XEMDW,Stayed,,
1853-ARAAQ,Stayed,,
1855-AGAWH,Stayed,,
1855-CFULU,Stayed,,
1862-QRWPE,Stayed,,
1866-DIOQZ,Stayed,,
1866-NXPSP,Stayed,,
1866-ZSLJM,Stayed,,
1867-TJHTS,Stayed,,
1872-EBWSC,Stayed,,
1877-HKBQX,Stayed,,
1891-QRQSA,Stayed,,
1897-OKVMW,Stayed,,
1897-RCFUM,Stayed,,
1898-JSNDC,Stayed,,
1904-WAJAA,Stayed,,
1907-YLNYW,Stayed,,
1910-FMXJM,Stayed,,
1915-OAKWD,Stayed,,
1919-RTPQD,Stayed,,
1921-KYSAY,Stayed,,
1925-GMVBW,Stayed,,
1925-LFCZZ,Stayed,,
1926-QUZNN,Stayed,,
1927-QEWMY,Stayed,,
1929-ZCBHE,Stayed,,
1930-BZLHI,Stayed,,
1930-QPBVZ,Stayed,,
1930-WNXSB,Stayed,,
1932-UEDCX,Stayed,,
1934-MKPXS,Stayed,,
1935-IMVBB,Stayed,,
1936-CZAKF,Stayed,,
1936-UAFEH,Stayed,,
1937-OTUKY,Stayed,,
1945-XISKS,Stayed,,
1950-KSVVJ,Stayed,,
1951-IEYXM,Stayed,,
1952-DVVSW,Stayed,,
1955-IBMMB,Stayed,,
1956-YIFGE,Stayed,,
1958-RNRKS,Stayed,,
1960-UOTYM,Stayed,,
1960-UYCNN,Stayed,,
1964-SVLEA,Stayed,,
1970-KKFWL,Stayed,,
1971-DTCZB,Stayed,,
1972-XMUWV,Stayed,,
1976-AZZPJ,Stayed,,
1982-FEBTD,Stayed,,
1984-GPTEH,Stayed,,
1985-MBRYP,Stayed,,
1986-PHGZF,Stayed,,
1987-AUELQ,Stayed,,
1991-VOPLL,Stayed,,
1996-DBMUS,Stayed,,
1998-VHJHK,Stayed,,
2000-DHJUY,Stayed,,
2000-MPKCA,Stayed,,
2001-EWBQU,Stayed,,
2001-MCUUW,Stayed,,
2005-DWQZJ,Stayed,,
2007-QVGAW,Stayed,,
2014-MKGMH,Stayed,,
2017-CCBLH,Stayed,,
2018-PZKMU,Stayed,,
2019-HDCZY,Stayed,,
2023-VQFDL,Stayed,,
2027-CWDNU,Stayed,,
2027-DNKIV,Stayed,,
2027-WKXMW,Stayed,,
2030-BTZRO,Stayed,,
2038-LLMLM,Stayed,,
2038-OEQZH,Stayed,,
2038-YSEZE,Stayed,,
2039-JONDJ,Stayed,,
2040-LDIWQ,Stayed,,
2040-OBMLJ,Stayed,,
2040-VZIKE,Stayed,,
2040-XBAVJ,Stayed,,
2041-JIJCI,Stayed,,
2045-BMBTJ,Stayed,,
2050-ONYDQ,Stayed,,
2054-PJOCK,Stayed,,
2055-BFOCC,Stayed,,
2055-SIFSS,Stayed,,
2056-EVGZL,Stayed,,
2057-BOYKM,Stayed,,
2061-VVFST,Stayed,,
2065-MMKGR,Stayed,,
2067-QYTCF,Stayed,,
2068-WWXQZ,Stayed,,
2070-XYMFH,Stayed,,
2072-ZVJJX,Stayed,,
2073-QBVBI,Stayed,,
2074-GUHPQ,Stayed,,
2075-PUEPR,Stayed,,
2075-RMJIK,Stayed,,
2077-DDHJK,Stayed,,
2077-MPJQO,Stayed,,
2080-CAZNM,Stayed,,
2085-BOJKI,Stayed,,
2085-JVGAD,Stayed,,
2087-QAREY,Stayed,,
2088-IEBAU,Stayed,,
2091-GPPIQ,Stayed,,
2096-XOTMO,Stayed,,
2097-YVPKN,Stayed,,
2101-RANCD,Stayed,,
2105-PHWON,Stayed,,
2107-FBPTK,Stayed,,
2108-GLPQB,Stayed,,
2120-SMPEX,Stayed,,
2121-JAFOM,Stayed,,
2122-SZZZD,Stayed,,
2122-YWVYA,Stayed,,
2123-AGEEN,Stayed,,
2123-VSCOT,Stayed,,
2126-GSEGL,Stayed,,
2129-ALKBS,Stayed,,
2133-TSRRM,Stayed,,
2135-DQWAQ,Stayed,,
2137-DQMEV,Stayed,,
2138-VFAPZ,Stayed,,
2139-FQHLM,Stayed,,
2143-LJULT,Stayed,,
2144-BFDSO,Stayed,,
2144-ESWKO,Stayed,,
2146-EGVDT,Stayed,,
2150-OEGBV,Stayed,,
2150-WLKUW,Stayed,,
2155-AMQRX,Stayed,,
2159-TURXX,Stayed,,
2160-GPFXD,Stayed,,
2162-FRZAA,Stayed,,
2164-SOQXL,Stayed,,
2167-FQSTQ,Stayed,,
2169-RRLFW,Stayed,,
2171-UDMFD,Stayed,,
2172-EJXVF,Stayed,,
2176-LVPNX,Stayed,,
2176-OSJUV,Stayed,,
2178-PMGCJ,Stayed,,
2181-TIDSV,Stayed,,
2186-QZEYA,Stayed,,
2187-PKZAY,Stayed,,
2188-SXWVT,Stayed,,
2190-BCXEC,Stayed,,
2190-PHBHR,Stayed,,
2192-CKRLV,Stayed,,
2192-OZITF,Stayed,,
2193-SFWQW,Stayed,,
2194-IIQOF,Stayed,,
2195-VVRJF,Stayed,,
2197-OMWGI,Stayed,,
2200-DSAAL,Stayed,,
2202-OUTMO,Stayed,,
2203-GHNWN,Stayed,,
2205-LPVGL,Stayed,,
2207-QPJED,Stayed,,
2207-RYYRL,Stayed,,
2208-MPXIO,Stayed,,
2208-NKVVH,Stayed,,
2208-NQBCT,Stayed,,
2208-UGTGR,Stayed,,
2211-RMNHO,Stayed,,
2212-LYASK,Stayed,,
2215-ZAFGX,Stayed,,
2223-GDSHL,Stayed,,
2226-ICFDO,Stayed,,
2227-JRSJX,Stayed,,
2228-BZDEE,Stayed,,
2229-DPMBI,Stayed,,
2229-VWQJH,Stayed,,
2230-XTUWL,Stayed,,
2233-FAGXV,Stayed,,
2233-TXSIU,Stayed,,
2234-EOFPT,Stayed,,
2234-XADUH,Stayed,,
2235-DWLJU,Stayed,,
2235-EZAIK,Stayed,,
2236-HILPA,Stayed,,
2239-CGBUZ,Stayed,,
2240-HSJQD,Stayed,,
2242-MFOTG,Stayed,,
2243-FNMMI,Stayed,,
2245-ADZFJ,Stayed,,
2250-IVBWA,Stayed,,
2251-PYLPB,Stayed,,
2252-ISRNH,Stayed,,
2252-JHJGE,Stayed,,
2252-NKNSI,Stayed,,
2253-KPMNB,Stayed,,
2256-YLYLP,Stayed,,
2257-BOVXD,Stayed,,
2259-OUUSZ,Stayed,,
2263-SFSQZ,Stayed,,
2266-FUBDZ,Stayed,,
2266-SJNAT,Stayed,,
2267-FPIMA,Stayed,,
2267-WTPYD,Stayed,,
2270-CHBFN,Stayed,,
2272-JKMSI,Stayed,,
2272-UOINI,Stayed,,
2272-WUSPA,Stayed,,
2274-XUATA,Stayed,,
2277-AXSDC,Stayed,,
2277-BKJKN,Stayed,,
2277-DJJDL,Stayed,,
2277-VWCNI,Stayed,,
2279-AXJJK,Stayed,,
2282-YGNOR,Stayed,,
2284-VFLKH,Stayed,,
2292-XQWSV,Stayed,,
2293-IJWPS,Stayed,,
2294-DMMUS,Stayed,,
2294-SALNE,Stayed,,
2296-DKZFP,Stayed,,
2300-RQGOI,Stayed,,
2302-OUZXB,Stayed,,
2305-MRGLV,Stayed,,
2307-FYNNL,Stayed,,
2314-TNDJQ,Stayed,,
2316-ESMLS,Stayed,,
2320-SLKMB,Stayed,,
2320-TZRRH,Stayed,,
2320-YKQBO,Stayed,,
2322-VCZHZ,Stayed,,
2323-ARSVR,Stayed,,
2324-AALNO,Stayed,,
2324-EFHVG,Stayed,,
2325-WINES,Stayed,,
2330-PQGDQ,Stayed,,
2332-TODQS,Stayed,,
2333-KWEWW,Stayed,,
2335-GSODA,Stayed,,
2338-BQEZT,Stayed,,
2346-CZYIL,Stayed,,
2346-DJQTB,Stayed,,
2346-LOCWC,Stayed,,
2347-WKKAE,Stayed,,
2348-KCJLT,Stayed,,
2351-BKRZW,Stayed,,
2351-RRBUE,Stayed,,
2359-KLTEK,Stayed,,
2360-RDGRO,Stayed,,
2361-FJWNO,Stayed,,
2361-UPSND,Stayed,,
2363-BJLSL,Stayed,,
2364-UFROM,Stayed,,
2368-GAKKQ,Stayed,,
2371-JQHZZ,Stayed,,
2371-JUNGC,Stayed,,
2371-KFUOG,Stayed,,
2373-NTKOD,Stayed,,
2378-HTWFW,Stayed,,
2378-VTKDH,Stayed,,
2378-YIZKA,Stayed,,
2379-GYFLQ,Stayed,,
2380-DAMQP,Stayed,,
2384-OVPSA,Stayed,,
2386-OWURY,Stayed,,
2387-KDZQY,Stayed,,
2388-LAESQ,Stayed,,
2391-IPLOP,Stayed,,
2400-FEQME,Stayed,,
2400-XIWIO,Stayed,,
2402-TAIRZ,Stayed,,
2404-JIBFC,Stayed,,
2405-LBMUW,Stayed,,
2408-PSJVE,Stayed,,
2418-TPEUN,Stayed,,
2419-FSORS,Stayed,,
2428-HYUNX,Stayed,,
2428-ZMCTB,Stayed,,
2429-AYKKO,Stayed,,
2430-RRYUW,Stayed,,
2432-TFSMK,Stayed,,
2434-EEVDB,Stayed,,
2436-QBZFP,Stayed,,
2439-LYPMQ,Stayed,,
2439-QKJUL,Stayed,,
2446-ZKVAF,Stayed,,
2450-ZKEED,Stayed,,
2451-YMUXS,Stayed,,
2452-KDRRH,Stayed,,
2452-MRMZF,Stayed,,
2452-SNHFZ,Stayed,,
2453-SAFNS,Stayed,,
2455-USLMV,Stayed,,
2458-EOMRE,Stayed,,
2460-NGXBJ,Stayed,,
2466-FCCPT,Stayed,,
2466-NEJOJ,Stayed,,
2469-DTSGX,Stayed,,
2474-LCNUE,Stayed,,
2475-MROZF,Stayed,,
2476-YGEFM,Stayed,,
2478-EEWWM,Stayed,,
2480-EJWYP,Stayed,,
2480-SQIOB,Stayed,,
2481-SBOYW,Stayed,,
2483-XSSMZ,Stayed,,
2486-WYVVE,Stayed,,
2495-KZNFB,Stayed,,
2495-TTHBQ,Stayed,,
2498-XLDZR,Stayed,,
2499-AJYUA,Stayed,,
2501-XWWTZ,Stayed,,
2504-DSHIH,Stayed,,
2507-QZPQS,Stayed,,
2509-TFPJU,Stayed,,
2511-ALLCS,Stayed,,
2511-MORQY,Stayed,,
2516-XSJKX,Stayed,,
2519-ERQOJ,Stayed,,
2519-LBNQL,Stayed,,
2519-TWKFS,Stayed,,
2520-SGTTA,Stayed,,
2521-NPUZR,Stayed,,
2522-AHJXR,Stayed,,
2522-WLNSF,Stayed,,
2523-EWWZL,Stayed,,
2525-GVKQU,Stayed,,
2530-FMFXO,Stayed,,
2533-TIBIX,Stayed,,
2535-PBCGC,Stayed,,
2541-YGPKE,Stayed,,
2545-LXYVJ,Stayed,,
2546-KZAAT,Stayed,,
2550-AEVRU,Stayed,,
2550-QHZGP,Stayed,,
2558-BUOZZ,Stayed,,
2560-PPCHE,Stayed,,
2560-QTSBS,Stayed,,
2560-WBWXF,Stayed,,
2569-WGERO,Stayed,,
2573-GYRUU,Stayed,,
2577-GVSIL,Stayed,,
2578-JQPHZ,Stayed,,
2580-ASVVY,Stayed,,
2580-ATZSQ,Stayed,,
2581-VKIRT,Stayed,,
2582-FFFZR,Stayed,,
2586-CWXVV,Stayed,,
2587-EKXTS,Stayed,,
2587-YNLES,Stayed,,
2589-AYCRP,Stayed,,
2592-HODOV,Stayed,,
2595-KIWPV,Stayed,,
2599-CIPQE,Stayed,,
2599-CZABP,Stayed,,
2603-HVKCG,Stayed,,
2604-IJPDU,Stayed,,
2604-XVDAM,Stayed,,
2606-PKWJB,Stayed,,
2607-DHDAK,Stayed,,
2612-PHGOX,Stayed,,
2615-YVMYX,Stayed,,
2616-FLVQC,Stayed,,
2616-UUTFK,Stayed,,
2623-DRYAM,Stayed,,
2625-TRCZQ,Stayed,,
2626-VEEWG,Stayed,,
2632-IVXVF,Stayed,,
2632-TACXW,Stayed,,
2636-SJDOU,Stayed,,
2639-UGMAZ,Stayed,,
2642-MAWLJ,Stayed,,
2649-HWLYB,Stayed,,
2650-GYRYL,Stayed,,
2651-ZCBXV,Stayed,,
2657-VPXTA,Stayed,,
2661-GKBTK,Stayed,,
2662-NNTDK,Stayed,,
2664-XJZNO,Stayed,,
2665-NPTGL,Stayed,,
2669-OIDSD,Stayed,,
2669-QVCRG,Stayed,,
2672-TGEFF,Stayed,,
2673-CXQEU,Stayed,,
2673-ZALNP,Stayed,,
2674-MIAHT,Stayed,,
2674-MLXMN,Stayed,,
2675-DHUTR,Stayed,,
2675-IJRGJ,Stayed,,
2675-OTVVJ,Stayed,,
2676-OXPPQ,Stayed,,
2676-SSLTO,Stayed,,
2680-XKKNJ,Stayed,,
2682-KEVRP,Stayed,,
2683-JXWQQ,Stayed,,
2688-BHGOG,Stayed,,
2690-DVRVK,Stayed,,
2692-AQCPF,Stayed,,
2692-BUCFV,Stayed,,
2694-CIUMO,Stayed,,
2696-ECXKC,Stayed,,
2696-RZVZW,Stayed,,
2697-NQBPF,Stayed,,
2703-AMTUL,Stayed,,
2706-QZIHY,Stayed,,
2709-UQGNP,Stayed,,
2716-GFZOR,Stayed,,
2717-HVIZY,Stayed,,
2718-YSKCS,Stayed,,
2720-FVBQP,Stayed,,
2724-FJDYW,Stayed,,
2725-IWWBA,Stayed,,
2725-TTRIQ,Stayed,,
2729-VNVAP,Stayed,,
2731-GJRDG,Stayed,,
2732-ISEZX,Stayed,,
2739-CACDQ,Stayed,,
2739-CCZMB,Stayed,,
2740-JFBOK,Stayed,,
2746-DIJLO,Stayed,,
2749-CTKAJ,Stayed,,
2750-BJLSB,Stayed,,
2753-JMMCV,Stayed,,
2754-SDJRD,Stayed,,
2758-RNWXS,Stayed,,
2761-XECQW,Stayed,,
2770-NSVDG,Stayed,,
2773-MADBQ,Stayed,,
2773-OVBPK,Stayed,,
2775-SEFEE,Stayed,,
2782-JEEBU,Stayed,,
2782-LFZVW,Stayed,,
2786-GCDPI,Stayed,,
2788-CJQAQ,Stayed,,
2789-CZANW,Stayed,,
2790-XUYMV,Stayed,,
2791-SFVEW,Stayed,,
2796-NNUFI,Stayed,,
2796-UUZZO,Stayed,,
2798-NYLMZ,Stayed,,
2799-ARNLO,Stayed,,
2799-TSLAG,Stayed,,
2800-QQUSO,Stayed,,
2801-NISEI,Stayed,,
2804-ETQDK,Stayed,,
2805-AUFQN,Stayed,,
2805-EDJPQ,Stayed,,
2806-MLNTI,Stayed,,
2808-CHTDM,Stayed,,
2809-ILCYT,Stayed,,
2809-ZMYOQ,Stayed,,
2811-POVEX,Stayed,,
2812-ENYMO,Stayed,,
2812-REYAT,Stayed,,
2817-LVCPP,Stayed,,
2819-GWENI,Stayed,,
2821-WARNZ,Stayed,,
2823-LKABH,Stayed,,
2824-DXNKN,Stayed,,
2824-MYYBN,Stayed,,
2826-DXLQO,Stayed,,
2826-UWHIS,Stayed,,
2828-SLQPF,Stayed,,
2829-HYVZP,Stayed,,
2830-LEWOA,Stayed,,
2831-EBWRN,Stayed,,
2832-KJCRD,Stayed,,
2834-JKOOW,Stayed,,
2842-BCQGE,Stayed,,
2843-CQMEG,Stayed,,
2845-KDHVX,Stayed,,
2848-YXSMW,Stayed,,
2851-MMUTZ,Stayed,,
2851-STERV,Stayed,,
2858-EIMXH,Stayed,,
2862-JVEOY,Stayed,,
2863-IMQDR,Stayed,,
2868-LLSKM,Stayed,,
2874-YXVVA,Stayed,,
2876-GZYZC,Stayed,,
2877-VDUER,Stayed,,
2878-DHMIN,Stayed,,
2878-RMWXY,Stayed,,
2882-DDZPG,Stayed,,
2882-WDTBA,Stayed,,
2883-ILGWO,Stayed,,
2885-HIJDH,Stayed,,
2887-JPYLU,Stayed,,
2888-ADFAO,Stayed,,
2890-WFBHU,Stayed,,
2892-GESUL,Stayed,,
2896-TBNBE,Stayed,,
2898-MRKPI,Stayed,,
2900-PHPLN,Stayed,,
2904-GGUAZ,Stayed,,
2907-ILJBN,Stayed,,
2908-WGAXL,Stayed,,
2908-ZTPNF,Stayed,,
2911-IJORQ,Stayed,,
2911-WDXMV,Stayed,,
2916-BQZLN,Stayed,,
2921-XWDJH,Stayed,,
2923-ARZLG,Stayed,,
2924-KHUVI,Stayed,,
2925-MXLSX,Stayed,,
2925-VDZHY,Stayed,,
2926-JEJJC,Stayed,,
2927-CVULT,Stayed,,
2927-QRRQV,Stayed,,
2928-HLDBA,Stayed,,
2931-FSOHN,Stayed,,
2931-SVLTV,Stayed,,
2931-VUVJN,Stayed,,
2931-XIQBR,Stayed,,
2933-XEUJM,Stayed,,
2937-FTHUR,Stayed,,
2946-KIQSP,Stayed,,
2954-PIBKO,Stayed,,
2957-JIRMN,Stayed,,
2958-NHPPS,Stayed,,
2959-EEXWB,Stayed,,
2959-FENLU,Stayed,,
2960-NKRSO,Stayed,,
2961-VNFKL,Stayed,,
2969-VAPYH,Stayed,,
2969-WGHQO,Stayed,,
2971-SGAFL,Stayed,,
2972-YDYUW,Stayed,,
2974-GGUXS,Stayed,,
2977-CEBSX,Stayed,,
2978-XXSOG,Stayed,,
2984-RGEYA,Stayed,,
2984-TBYKU,Stayed,,
2985-FMWYF,Stayed,,
2985-JUUBZ,Stayed,,
2987-BJXIK,Stayed,,
2988-GBIVW,Stayed,,
2988-QRAJY,Stayed,,
2990-IAJSV,Stayed,,
2990-OGYTD,Stayed,,
2995-YWTCD,Stayed,,
2996-XAUVF,Stayed,,
2999-AANRQ,Stayed,,
3001-UNBTL,Stayed,,
3002-WQZWT,Stayed,,
3003-CMDUU,Stayed,,
3005-TYFRD,Stayed,,
3011-WQKSZ,Stayed,,
3012-VFFMN,Stayed,,
3014-WJKSM,Stayed,,
3016-KSVCP,Stayed,,
3021-VLNRJ,Stayed,,
3022-BEXHZ,Stayed,,
3026-ATZYV,Stayed,,
3027-YNWZU,Stayed,,
3030-YDNRM,Stayed,,
3038-PQIUY,Stayed,,
3043-SUDUA,Stayed,,
3050-RLLXC,Stayed,,
3055-MJDSB,Stayed,,
3055-OYMSE,Stayed,,
3055-VTCGS,Stayed,,
3057-VJJQE,Stayed,,
3058-WQDRE,Stayed,,
3059-NGMXB,Stayed,,
3061-BCKYI,Stayed,,
3062-ICYZQ,Stayed,,
3067-SVMTC,Stayed,,
3070-BDOQC,Stayed,,
3070-FNFZQ,Stayed,,
3071-MVJCD,Stayed,,
3077-RSNTJ,Stayed,,
3078-ZKNTS,Stayed,,
3079-BCHLN,Stayed,,
3082-WQRVY,Stayed,,
3082-YVEKW,Stayed,,
3084-DOWLE,Stayed,,
3086-RUCRN,Stayed,,
3088-FVYWK,Stayed,,
3088-LHEFH,Stayed,,
3094-JOJAI,Stayed,,
3096-GKWEB,Stayed,,
3096-WPXBT,Stayed,,
3096-YXENJ,Stayed,,
3097-FQTVJ,Stayed,,
3097-IDVPU,Stayed,,
3097-PYWXL,Stayed,,
3099-OONVS,Stayed,,
3108-PCCGG,Stayed,,
3113-IWHLC,Stayed,,
3115-CZMZD,Stayed,,
3115-JPJDD,Stayed,,
3118-UHVVQ,Stayed,,
3120-FAZKD,Stayed,,
3125-RAHBV,Stayed,,
3126-WQMGH,Stayed,,
3128-YOVTD,Stayed,,
3129-AAQOU,Stayed,,
3131-NWVFJ,Stayed,,
3133-PZNSR,Stayed,,
3134-DSHVC,Stayed,,
3137-LUPIX,Stayed,,
3137-NYQQI,Stayed,,
3144-KMTWZ,Stayed,,
3146-JTQHR,Stayed,,
3146-MSEGF,Stayed,,
3148-AOIQT,Stayed,,
3154-CFSZG,Stayed,,
3154-HMWUU,Stayed,,
3160-TYXLT,Stayed,,
3161-GETRM,Stayed,,
3161-ONRWK,Stayed,,
3162-KKZXO,Stayed,,
3162-ZJZFU,Stayed,,
3164-YAXFY,Stayed,,
3166-PNEOF,Stayed,,
3167-SNQPL,Stayed,,
3170-GWYKC,Stayed,,
3170-NMYVV,Stayed,,
3173-NVMPX,Stayed,,
3173-WSSUE,Stayed,,
3174-AKMAS,Stayed,,
3174-RKMOW,Stayed,,
3178-CIFOT,Stayed,,
3179-GBRWV,Stayed,,
3181-MIZBN,Stayed,,
3181-VTHOE,Stayed,,
3186-AJIEK,Stayed,,
3190-FZATL,Stayed,,
3190-ITQXP,Stayed,,
3192-LNKRK,Stayed,,
3196-NVXLZ,Stayed,,
3197-ARFOY,Stayed,,
3197-NNYNB,Stayed,,
3199-NPKCN,Stayed,,
3199-XGZCY,Stayed,,
3200-MNQTF,Stayed,,
3205-MXZRA,Stayed,,
3209-ZPKFI,Stayed,,
3211-AAPKX,Stayed,,
3212-KXOCR,Stayed,,
3213-VVOLG,Stayed,,
3214-IYUUQ,Stayed,,
3219-JQRSL,Stayed,,
3221-CJMSG,Stayed,,
3223-DWFIO,Stayed,,
3224-DFQNQ,Stayed,,
3227-WLKLI,Stayed,,
3229-USWAR,Stayed,,
3230-IUALN,Stayed,,
3230-JCNZS,Stayed,,
3239-TPHPZ,Stayed,,
3243-ZHOHY,Stayed,,
3244-CQPHU,Stayed,,
3249-VHRIP,Stayed,,
3251-YMVWZ,Stayed,,
3253-HKOKL,Stayed,,
3255-GRXMG,Stayed,,
3256-EZDBI,Stayed,,
3258-SANFR,Stayed,,
3258-SYSWS,Stayed,,
3258-ZKPAI,Stayed,,
3259-KNMRR,Stayed,,
3259-QMXUN,Stayed,,
3261-CQXOL,Stayed,,
3262-EIDHV,Stayed,,
3266-FTKHB,Stayed,,
3272-VUHPV,Stayed,,
3274-NSDWE,Stayed,,
3275-RHRNE,Stayed,,
3279-DYZQM,Stayed,,
3280-MRDOF,Stayed,,
