customer_id,contract,paperless_billing,payment_method,monthly_charge,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue
9359-UGBTK,One Year,TRUE,Bank Withdrawal,72.35,4991.5,0,0,361.13,5352.63
0687-ZVTHB,One Year,FALSE,Credit Card,72.45,4653.85,14.23,0,1738.75,6378.37
9730-DRTMJ,One Year,TRUE,Credit Card,72.8,2333.05,0,0,493.12,2826.17
7471-MQPOS,One Year,TRUE,Bank Withdrawal,72.9,5139.65,0,20,3273.81,8433.46
0471-LVHGK,One Year,TRUE,Bank Withdrawal,73,3001.2,0,0,652.31,3653.51
2851-STERV,One Year,TRUE,Bank Withdrawal,73,2471.25,0,0,106.4,2577.65
4227-OJHAL,One Year,TRUE,Credit Card,73,5163,0,0,1370.2,6533.2
7690-KPNCU,One Year,TRUE,Credit Card,73.05,4688.65,0,0,1704.96,6393.61
5269-NRGDP,One Year,FALSE,Bank Withdrawal,73.15,3088.25,0,0,621.6,3709.85
2577-GVSIL,One Year,TRUE,Bank Withdrawal,73.45,2661.1,0,0,468.65,3129.75
3898-BSJYF,One Year,FALSE,Credit Card,73.55,693.3,0,0,142.4,835.7
8970-ANWXO,One Year,TRUE,Credit Card,73.75,1756.6,0,0,805.69,2562.29
6896-SRVYQ,One Year,FALSE,Bank Withdrawal,73.85,3122.4,0,100,2070.64,5293.04
7445-WMRBW,One Year,TRUE,Bank Withdrawal,73.85,3581.4,0,60,1026.72,4668.12
6261-RCVNS,One Year,FALSE,Credit Card,73.9,3160.55,0,0,241.5,3402.05
6289-CPNLD,One Year,TRUE,Mailed Check,73.9,2405.05,0,0,1099.56,3504.61
0810-DHDBD,One Year,FALSE,Credit Card,74,3877.65,0,0,1111.76,4989.41
8608-OZTLB,One Year,FALSE,Bank Withdrawal,74.05,2802.3,0,0,1195.1,3997.4
9033-EOXWV,One Year,FALSE,Credit Card,74.05,872.65,48.61,0,510.96,1335
3487-EARAT,One Year,FALSE,Credit Card,74.1,5222.3,0,0,1337,6559.3
7619-PLRLP,One Year,FALSE,Bank Withdrawal,74.1,3833.95,0,0,1968.42,5802.37
8985-OOPOS,One Year,FALSE,Credit Card,74.1,74.1,0,0,36.05,110.15
1096-ADRUX,One Year,TRUE,Bank Withdrawal,74.25,4859.25,0,0,2497.44,7356.69
3658-QQJYD,One Year,TRUE,Credit Card,74.3,4698.05,0,0,2376.46,7074.51
4404-HIBDJ,One Year,FALSE,Credit Card,74.3,1863.8,0,0,34.25,1898.05
0496-AHOOK,One Year,FALSE,Bank Withdrawal,74.4,1712.9,0,0,788.64,2501.54
3585-YNADK,One Year,FALSE,Bank Withdrawal,74.6,4368.95,0,0,377.91,4746.86
4973-RLZVI,One Year,FALSE,Credit Card,74.65,2308.6,0,50,126.6,2485.2
6599-GZWCM,One Year,TRUE,Credit Card,74.65,966.25,0,0,554.06,1520.31
2424-WVHPL,One Year,FALSE,Bank Withdrawal,74.7,74.7,0,0,27.65,102.35
7576-ASEJU,One Year,TRUE,Credit Card,74.7,3187.65,0,0,1031.56,4219.21
0191-ZHSKZ,One Year,TRUE,Bank Withdrawal,74.75,2111.3,0,0,1158.3,3269.6
5524-KHNJP,One Year,FALSE,Credit Card,74.75,2453.3,0,0,1612.05,4065.35
5985-TBABQ,One Year,FALSE,Credit Card,74.75,2282.95,0,0,1070.4,3353.35
6778-EICRF,One Year,FALSE,Credit Card,74.8,1821.2,0,0,208.08,2029.28
0134-XWXCE,One Year,FALSE,Bank Withdrawal,74.85,3268.05,17.91,0,339.68,3589.82
4667-QONEA,One Year,TRUE,Credit Card,74.85,4456.35,0,0,2934,7390.35
5049-MUBWG,One Year,FALSE,Bank Withdrawal,75,1908.35,0,0,1289.86,3198.21
5906-DVAPM,One Year,TRUE,Credit Card,75,4213.9,0,0,1842.5,6056.4
3966-HRMZA,One Year,FALSE,Credit Card,75.05,202.9,5.49,10,124.32,331.73
3026-ATZYV,One Year,FALSE,Bank Withdrawal,75.1,2658.8,0,0,41.44,2700.24
3569-VLDHH,One Year,TRUE,Bank Withdrawal,75.1,5013,0,0,1947,6960
9251-WNSOD,One Year,FALSE,Mailed Check,75.1,5064.45,0,0,315.57,5380.02
5176-LDKUH,One Year,FALSE,Bank Withdrawal,75.15,3772.65,0,0,1980.48,5753.13
2460-NGXBJ,One Year,TRUE,Credit Card,75.2,775.3,0,0,315.04,1090.34
6848-YLDFR,One Year,TRUE,Credit Card,75.2,4300.8,0,0,2050.3,6351.1
6663-JOCQO,One Year,TRUE,Bank Withdrawal,75.25,2344.5,1.99,0,900.86,3243.37
2157-MXBJS,One Year,TRUE,Credit Card,75.3,989.45,0,0,535.86,1525.31
0221-WMXNQ,One Year,FALSE,Bank Withdrawal,75.35,273.4,0,0,145.6,419
5832-TRLPB,One Year,TRUE,Bank Withdrawal,75.35,2243.9,2.24,0,107.01,2348.67
2546-KZAAT,One Year,TRUE,Credit Card,75.4,3865.45,0,0,540.8,4406.25
3956-CJUST,One Year,TRUE,Bank Withdrawal,75.4,1643.55,0,80,405.26,2128.81
0679-TDGAK,One Year,FALSE,Bank Withdrawal,75.5,4025.6,0,100,1591.5,5717.1
4508-OEBEY,One Year,TRUE,Credit Card,75.5,2424.45,0,0,848.47,3272.92
9040-KZVWO,One Year,FALSE,Bank Withdrawal,75.5,2018.1,0,0,1030.38,3048.48
1866-NXPSP,One Year,TRUE,Credit Card,75.55,2680.15,0,100,1152,3932.15
5120-ZBLAI,One Year,FALSE,Bank Withdrawal,75.7,3876.2,0,0,473.5,4349.7
4369-NYSCF,One Year,TRUE,Bank Withdrawal,75.75,4284.65,0,90,1031.52,5406.17
4877-TSOFF,One Year,TRUE,Bank Withdrawal,75.75,4264.25,0,0,888.8,5153.05
4322-RCYMT,One Year,TRUE,Bank Withdrawal,75.8,5293.95,0,90,1984.24,7368.19
4123-FCVCB,One Year,TRUE,Credit Card,75.85,854.45,0,0,591,1445.45
4700-UBQMV,One Year,TRUE,Bank Withdrawal,75.9,1549.75,0,0,662.55,2212.3
1389-WNUIB,One Year,FALSE,Bank Withdrawal,76,1588.75,7.3,70,305.8,1957.25
3780-DDGSE,One Year,TRUE,Bank Withdrawal,76.05,2747.2,0,0,496.65,3243.85
4135-FRWKJ,One Year,FALSE,Bank Withdrawal,76.25,4154.55,0,0,1901.35,6055.9
0930-EHUZA,One Year,TRUE,Credit Card,76.35,2606.35,0,0,1615.32,4221.67
7833-PKIHD,One Year,TRUE,Bank Withdrawal,76.4,3966.3,0,0,1614.66,5580.96
8097-OMULG,One Year,FALSE,Credit Card,76.75,4541.9,0,0,940.46,5482.36
8932-CZHRQ,One Year,FALSE,Credit Card,76.75,5233.25,0,0,1379.72,6612.97
3442-ZHHCC,One Year,TRUE,Credit Card,76.9,5023,0,0,86.36,5109.36
9086-YJYXS,One Year,FALSE,Bank Withdrawal,77.2,2753.8,0,0,183.26,2937.06
7247-XOZPB,One Year,FALSE,Bank Withdrawal,77.4,4155.95,0,0,2520.15,6676.1
8559-CIZFV,One Year,FALSE,Mailed Check,77.5,1625,18.39,80,368.97,2055.58
1121-QSIVB,One Year,TRUE,Credit Card,77.55,3471.1,0,0,223.08,3694.18
7696-AMHOD,One Year,FALSE,Credit Card,78,3824.2,0,0,444.43,4268.63
0068-FIGTF,One Year,FALSE,Credit Card,78.2,2078.95,0,0,1320.57,3399.52
1492-KGETH,One Year,FALSE,Bank Withdrawal,78.35,5445.95,0,0,2513,7958.95
9917-KWRBE,One Year,TRUE,Credit Card,78.35,3211.2,0,0,772.44,3983.64
0810-BDHAW,One Year,FALSE,Bank Withdrawal,78.4,1832.4,0,130,758.88,2721.28
1032-MAELW,One Year,TRUE,Bank Withdrawal,78.45,5333.35,0,0,507.96,5841.31
7673-LPRNY,One Year,TRUE,Bank Withdrawal,78.55,1843.05,19.63,0,1124.24,2947.66
0565-IYCGT,One Year,TRUE,Credit Card,78.6,5356.45,0,0,2027.22,7383.67
4626-OZDTJ,One Year,TRUE,Credit Card,78.65,3950.85,0,0,1297.95,5248.8
0607-MVMGC,One Year,FALSE,Credit Card,78.75,3600.65,0,0,1791.9,5392.55
0661-KBKPA,One Year,TRUE,Credit Card,78.75,3942.45,0,0,1688.58,5631.03
4091-TVOCN,One Year,TRUE,Credit Card,78.75,3682.45,0,40,121.44,3843.89
7838-LAZFO,One Year,FALSE,Bank Withdrawal,78.8,3597.5,23.28,0,445.95,4020.17
7285-KLOTR,One Year,FALSE,Bank Withdrawal,78.85,876.75,0,0,301.08,1177.83
8627-ZYGSZ,One Year,TRUE,Bank Withdrawal,78.9,3650.35,0,0,1857.44,5507.79
4000-VGMQP,One Year,FALSE,Credit Card,78.95,2862.55,0,0,519.46,3382.01
7129-AZJDE,One Year,TRUE,Bank Withdrawal,78.95,2647.2,0,0,120.36,2767.56
9138-EFSMO,One Year,FALSE,Bank Withdrawal,78.95,2034.25,0,0,628.42,2662.67
8782-NUUOL,One Year,FALSE,Credit Card,79,4801.1,0,0,2107.8,6908.9
8231-BSWXX,One Year,TRUE,Credit Card,79.05,5552.5,0,0,2935.14,8487.64
6574-MCOEH,One Year,TRUE,Bank Withdrawal,79.15,2531.4,0,20,1042.47,3593.87
0233-FTHAV,One Year,TRUE,Bank Withdrawal,79.2,4765,0,0,917.4,5682.4
4415-WNGVR,One Year,TRUE,Bank Withdrawal,79.2,943.85,0,20,445.8,1409.65
4692-NNQRU,One Year,FALSE,Bank Withdrawal,79.2,1742.45,0,0,304.71,2047.16
1422-DGUBX,One Year,TRUE,Bank Withdrawal,79.25,2619.15,16.96,0,1379.52,3981.71
9592-ERDKV,One Year,FALSE,Credit Card,79.25,2911.8,0,0,342.62,3254.42
2486-WYVVE,One Year,TRUE,Credit Card,79.3,2484,0,0,96.72,2580.72
8080-POTJR,One Year,TRUE,Credit Card,79.3,2427.1,0,0,202.2,2629.3
8469-SNFFH,One Year,FALSE,Bank Withdrawal,79.4,5528.9,0,0,3042.2,8571.1
9500-IWPXQ,One Year,TRUE,Bank Withdrawal,79.4,4820.55,0,0,2469.28,7289.83
6302-JGYRJ,One Year,TRUE,Mailed Check,79.45,2587.7,0,0,208.01,2795.71
8652-YHIYU,One Year,TRUE,Credit Card,79.5,1264.2,0,0,435.68,1699.88
0549-CYCQN,One Year,TRUE,Bank Withdrawal,79.6,3974.7,16.73,0,1270.92,5228.89
6869-FGJJC,One Year,FALSE,Credit Card,79.6,5461.45,3.26,10,1260.04,6728.23
9199-PWQVC,One Year,TRUE,Credit Card,79.7,4786.15,0,30,3092.04,7908.19
9107-UKCKY,One Year,TRUE,Bank Withdrawal,79.8,4914.8,0,70,1700.68,6685.48
2890-WFBHU,One Year,FALSE,Credit Card,79.85,4786.1,0,0,114.46,4900.56
8879-ZKJOF,One Year,TRUE,Bank Withdrawal,79.85,3320.75,0,0,1566.61,4887.36
3229-USWAR,One Year,TRUE,Bank Withdrawal,79.95,2727.3,0,0,180.88,2908.18
7674-YTAFD,One Year,TRUE,Bank Withdrawal,79.95,2684.85,0,0,1395.57,4080.42
1088-CNNKB,One Year,FALSE,Credit Card,80,5040.2,0,0,2143.26,7183.46
4106-HADHQ,One Year,FALSE,Credit Card,80,3182.95,0,0,1392.3,4575.25
2402-TAIRZ,One Year,FALSE,Bank Withdrawal,80.05,3019.1,0,0,355.57,3374.67
5073-RZGBK,One Year,TRUE,Bank Withdrawal,80.05,4042.2,0,0,2459,6501.2
2242-MFOTG,One Year,FALSE,Bank Withdrawal,80.1,2603.3,0,0,848.43,3451.73
4759-PXTAN,One Year,TRUE,Bank Withdrawal,80.1,4693.2,0,0,1195.93,5889.13
5343-SGUBI,One Year,TRUE,Credit Card,80.2,4297.6,0,0,2230.8,6528.4
7868-BGSZA,One Year,TRUE,Bank Withdrawal,80.2,3581.6,0,0,1460.71,5042.31
1251-STYSZ,One Year,TRUE,Bank Withdrawal,80.25,303.7,0,30,35,368.7
2321-OMBXY,One Year,FALSE,Credit Card,80.3,3058.65,0,0,1601.32,4659.97
8348-JLBUG,One Year,FALSE,Credit Card,80.3,5017.7,0,0,951.68,5969.38
6952-OMNWB,One Year,TRUE,Credit Card,80.35,5589.3,0,0,2333.08,7922.38
4522-XRWWI,One Year,FALSE,Credit Card,80.45,3375.9,0,0,727.02,4102.92
0440-MOGPM,One Year,TRUE,Bank Withdrawal,80.55,3263.9,0,0,252.56,3516.46
2054-PJOCK,One Year,FALSE,Credit Card,80.55,4847.05,0,0,966.6,5813.65
5566-SOEZD,One Year,TRUE,Credit Card,80.65,2209.75,0,0,424.17,2633.92
6729-GDNGC,One Year,FALSE,Bank Withdrawal,80.7,1614.2,0,0,429.8,2044
7013-PSXHK,One Year,TRUE,Credit Card,80.75,3208.65,0,0,1353.2,4561.85
2896-TBNBE,One Year,FALSE,Bank Withdrawal,80.8,3132.75,0,0,518.8,3651.55
1309-XGFSN,One Year,TRUE,Bank Withdrawal,80.85,4079.55,0,0,366.08,4445.63
3633-CDBUW,One Year,FALSE,Bank Withdrawal,80.85,1445.95,0,50,780.64,2276.59
7336-RLLRH,One Year,FALSE,Credit Card,80.85,2204.35,0,0,319.41,2523.76
4869-EPIUS,One Year,TRUE,Bank Withdrawal,80.9,4557.5,0,0,2586.08,7143.58
8200-KLNYW,One Year,FALSE,Credit Card,80.9,1714.95,0,60,236.67,2011.62
6259-WJQLC,One Year,TRUE,Credit Card,81.1,2619.25,19.25,0,35.84,2635.84
5297-MDOIR,One Year,TRUE,Credit Card,81.15,5224.5,0,0,2174.13,7398.63
6194-HBGQN,One Year,TRUE,Credit Card,81.15,4126.2,0,0,1772.25,5898.45
6341-JVQGF,One Year,TRUE,Mailed Check,81.15,2545.75,0,0,1219.54,3765.29
7997-EASSD,One Year,TRUE,Credit Card,81.2,4965.1,0,0,2447.55,7412.65
0083-PIVIK,One Year,FALSE,Bank Withdrawal,81.25,5567.55,0,40,351.36,5958.91
3115-JPJDD,One Year,TRUE,Credit Card,81.25,4639.45,0,0,1746.4,6385.85
0254-KCJGT,One Year,TRUE,Credit Card,81.4,4354.45,0,0,2149.68,6504.13
9762-YAQAA,One Year,FALSE,Credit Card,81.4,3213.75,0,0,1440.27,4654.02
1599-MMYRQ,One Year,TRUE,Credit Card,81.45,4983.05,14.15,0,2459.54,7428.44
4612-SSVHJ,One Year,TRUE,Bank Withdrawal,81.45,1671.6,0,0,463.6,2135.2
1480-IVEVR,One Year,TRUE,Bank Withdrawal,81.6,2815.25,0,0,145.6,2960.85
2040-OBMLJ,One Year,FALSE,Credit Card,81.7,2548.65,0,0,532.58,3081.23
4824-GUCBY,One Year,FALSE,Bank Withdrawal,81.7,1820.9,29.88,0,515.46,2306.48
9513-DXHDA,One Year,FALSE,Bank Withdrawal,81.7,2212.55,0,0,1329.75,3542.3
6617-WLBQC,One Year,FALSE,Credit Card,81.85,1810.85,0,0,131.1,1941.95
9738-QLWTP,One Year,FALSE,Bank Withdrawal,81.9,3219.75,0,0,1370.07,4589.82
3230-WYKIR,One Year,TRUE,Credit Card,82,1425.45,0,0,225,1650.45
9470-RTWDV,One Year,TRUE,Credit Card,82,2083.1,42.43,0,954.46,2995.13
7716-YTYHG,One Year,TRUE,Mailed Check,82.05,4029.95,0,0,1149.6,5179.55
4238-HFHSN,One Year,TRUE,Bank Withdrawal,82.15,4904.85,0,0,1619.55,6524.4
5020-ZSTTY,One Year,FALSE,Bank Withdrawal,82.45,4350.1,0,0,652.32,5002.42
3696-XRIEN,One Year,TRUE,Credit Card,82.5,4179.1,21.35,0,1062.5,5220.25
2739-CACDQ,One Year,TRUE,Credit Card,82.65,1470.05,0,0,18.02,1488.07
6421-SZVEM,One Year,TRUE,Bank Withdrawal,82.85,2320.8,0,0,451.64,2772.44
5701-YVSVF,One Year,TRUE,Bank Withdrawal,82.9,880.05,0,0,320.65,1200.7
8406-LNMHF,One Year,TRUE,Credit Card,82.95,4903.15,0,0,248.39,5151.54
1625-JAIIY,One Year,TRUE,Bank Withdrawal,83,5685.8,0,0,3008.32,8694.12
6121-TNHBO,One Year,FALSE,Bank Withdrawal,83,5243.05,0,0,984.06,6227.11
5593-SUAOO,One Year,FALSE,Bank Withdrawal,83.15,2033.05,0,0,994.8,3027.85
6630-UJZMY,One Year,TRUE,Bank Withdrawal,83.25,308.05,39.93,0,57.36,325.48
8822-KNBHV,One Year,TRUE,Credit Card,83.45,3887.85,0,0,2184.48,6072.33
2868-LLSKM,One Year,TRUE,Bank Withdrawal,83.65,5733.4,46.99,0,1083.92,6770.33
3282-ZISZV,One Year,FALSE,Credit Card,83.7,2633.3,0,0,1199.36,3832.66
2055-BFOCC,One Year,TRUE,Bank Withdrawal,84,5329.55,0,0,2560.95,7890.5
3707-LRWZD,One Year,FALSE,Bank Withdrawal,84.05,2781.85,0,0,1288.32,4070.17
5032-USPKF,One Year,FALSE,Bank Withdrawal,84.1,3187.65,0,0,954.18,4141.83
1136-XGEQU,One Year,TRUE,Credit Card,84.15,4164.4,0,0,2324.5,6488.9
2330-PQGDQ,One Year,FALSE,Bank Withdrawal,84.2,4299.75,39.68,0,484.5,4744.57
7654-YWJUF,One Year,TRUE,Bank Withdrawal,84.25,3539.25,0,0,653.6,4192.85
8034-RYTVV,One Year,TRUE,Credit Card,84.25,4589.85,0,0,2466.75,7056.6
2636-SJDOU,One Year,TRUE,Credit Card,84.3,5289.05,0,0,1937.28,7226.33
0112-QWPNC,One Year,FALSE,Bank Withdrawal,84.35,4059.35,0,0,1937.95,5997.3
2123-AGEEN,One Year,TRUE,Bank Withdrawal,84.35,609.65,29.17,10,184.03,774.51
6250-CGGUN,One Year,FALSE,Bank Withdrawal,84.4,4484.05,0,0,1655.64,6139.69
0197-PNKNK,One Year,FALSE,Bank Withdrawal,84.45,5848.6,0,40,2685.48,8574.08
2957-JIRMN,One Year,FALSE,Bank Withdrawal,84.45,4959.15,0,0,1210.24,6169.39
9677-AVKED,One Year,TRUE,Bank Withdrawal,84.6,4449.75,0,0,770.62,5220.37
8242-SOQUO,One Year,TRUE,Bank Withdrawal,84.7,392.5,41.2,0,71.1,422.4
0310-SUCIN,One Year,TRUE,Bank Withdrawal,84.8,6046.1,0,0,1637.26,7683.36
6736-DHUQI,One Year,FALSE,Bank Withdrawal,84.8,5598.3,0,0,232.49,5830.79
6840-RESVB,One Year,TRUE,Mailed Check,84.8,1990.5,48.23,0,865.2,2807.47
9774-NRNAU,One Year,TRUE,Bank Withdrawal,84.8,2309.55,0,0,906.39,3215.94
7711-YIJWC,One Year,FALSE,Bank Withdrawal,84.9,5264.5,0,0,775.92,6040.42
9978-HYCIN,One Year,TRUE,Bank Withdrawal,84.95,4018.05,0,80,1987.63,6085.68
4851-BQDNX,One Year,TRUE,Bank Withdrawal,85.05,3355.65,38.15,0,576.4,3893.9
7156-MXBJE,One Year,FALSE,Credit Card,85.1,3662.25,0,30,107.07,3799.32
4628-WQCQQ,One Year,TRUE,Bank Withdrawal,85.15,3030.6,0,0,892.85,3923.45
7596-LDUXP,One Year,TRUE,Credit Card,85.15,979.05,0,0,191.64,1170.69
0723-FDLAY,One Year,TRUE,Bank Withdrawal,85.25,3704.15,0,100,2181.08,5985.23
6635-MYYYZ,One Year,FALSE,Bank Withdrawal,85.35,2530.4,0,20,1290.3,3840.7
2790-XUYMV,One Year,TRUE,Credit Card,85.45,6028.95,0,0,2264.19,8293.14
6161-ERDGD,One Year,FALSE,Bank Withdrawal,85.45,6300.85,0,0,1662.11,7962.96
3301-VKTGC,One Year,TRUE,Bank Withdrawal,85.5,5696.6,0,0,2017.56,7714.16
3313-QKNKB,One Year,FALSE,Bank Withdrawal,85.55,5084.65,0,0,407.69,5492.34
3733-UOCWF,One Year,TRUE,Bank Withdrawal,85.55,5251.75,0,0,2845.65,8097.4
7951-VRDVK,One Year,FALSE,Bank Withdrawal,85.85,3003.55,0,0,500.4,3503.95
9711-FJTBX,One Year,TRUE,Credit Card,85.85,4793.8,0,0,642.88,5436.68
6726-WEXXK,One Year,TRUE,Bank Withdrawal,85.9,2220.1,0,0,1109.97,3330.07
3594-UVONA,One Year,TRUE,Credit Card,85.95,3110.1,0,0,308,3418.1
3452-ABWRL,One Year,TRUE,Credit Card,86.05,3865.6,0,0,2071.76,5937.36
7460-ITWWP,One Year,TRUE,Bank Withdrawal,86.1,3861.45,12.19,0,1838.25,5687.51
5651-CRHKQ,One Year,TRUE,Bank Withdrawal,86.2,3339.05,0,0,542.43,3881.48
9134-WYRVP,One Year,FALSE,Credit Card,86.35,4267.15,0,0,1392.3,5659.45
1334-PDUKM,One Year,FALSE,Credit Card,86.45,5762.95,0,150,663.68,6576.63
8812-ZRHFP,One Year,FALSE,Bank Withdrawal,86.45,2538.05,0,0,1452.9,3990.95
7472-EQOAV,One Year,TRUE,Bank Withdrawal,86.7,6179.35,0,0,2141.36,8320.71
5686-CMAWK,One Year,FALSE,Bank Withdrawal,86.75,1410.25,0,0,845.07,2255.32
2294-SALNE,One Year,FALSE,Credit Card,86.8,1940.8,0,90,382.49,2413.29
2504-DSHIH,One Year,FALSE,Bank Withdrawal,86.8,1975.85,0,0,979.57,2955.42
4685-ERGHK,One Year,TRUE,Bank Withdrawal,86.9,4939.25,0,0,2056.56,6995.81
6156-UZDLF,One Year,TRUE,Credit Card,87.15,2274.1,0,20,1172.34,3466.44
5204-HMGYF,One Year,TRUE,Credit Card,87.2,4345,0,0,1620.43,5965.43
8707-RMEZH,One Year,FALSE,Credit Card,87.3,6055.55,0,0,2383.95,8439.5
3092-IGHWF,One Year,FALSE,Bank Withdrawal,87.4,5918.8,0,0,1902.8,7821.6
1142-IHLOO,One Year,FALSE,Credit Card,87.55,4475.9,0,0,732.87,5208.77
7661-CPURM,One Year,TRUE,Credit Card,87.7,1725.95,0,0,819.09,2545.04
9681-KYGYB,One Year,TRUE,Bank Withdrawal,88.2,4159.45,0,0,1274,5433.45
6345-ULYRW,One Year,FALSE,Credit Card,88.4,3912.9,0,0,1083.28,4996.18
7964-ZRKKG,One Year,TRUE,Bank Withdrawal,88.4,5798.3,0,0,2519.2,8317.5
6352-GIGGQ,One Year,TRUE,Bank Withdrawal,88.8,5903.15,0,0,2500.44,8403.59
4274-DRSQT,One Year,TRUE,Bank Withdrawal,88.9,6000.1,0,0,2107.38,8107.48
4355-CVPVS,One Year,FALSE,Bank Withdrawal,88.9,4968,0,0,726.32,5694.32
3224-DFQNQ,One Year,FALSE,Bank Withdrawal,89,5898.6,0,0,2467.08,8365.68
7508-SMHXL,One Year,FALSE,Credit Card,89,1288.3,45.69,0,25.05,1267.66
6946-LMSQS,One Year,TRUE,Bank Withdrawal,89.05,2177.45,0,0,840.75,3018.2
1024-KPRBB,One Year,TRUE,Mailed Check,89.1,3342,0,90,1143.42,4575.42
4115-NZRKS,One Year,TRUE,Bank Withdrawal,89.15,574.35,0,0,114.52,688.87
9391-DXGGG,One Year,FALSE,Credit Card,89.15,3990.75,0,0,1557.16,5547.91
2758-RNWXS,One Year,TRUE,Bank Withdrawal,89.2,3251.3,0,0,1736.35,4987.65
4847-TAJYI,One Year,TRUE,Bank Withdrawal,89.35,567.8,0,0,48.36,616.16
6668-CNMFP,One Year,TRUE,Bank Withdrawal,89.35,1686.85,0,0,701.48,2388.33
8226-BXGES,One Year,FALSE,Bank Withdrawal,89.45,5692.65,0,0,883.2,6575.85
7025-IWFHT,One Year,TRUE,Bank Withdrawal,89.55,3729.75,0,0,1854.02,5583.77
9742-XOKTS,One Year,FALSE,Bank Withdrawal,89.55,6038.55,33.76,0,1225.43,7230.22
9831-BPFRI,One Year,TRUE,Bank Withdrawal,89.55,3474.45,0,0,1377.48,4851.93
2432-TFSMK,One Year,TRUE,Credit Card,89.6,1633,0,0,626.04,2259.04
6906-MPARY,One Year,TRUE,Credit Card,89.6,3488.15,0,0,1290.8,4778.95
0725-CXOTM,One Year,TRUE,Credit Card,89.65,3348.1,0,0,1609.2,4957.3
5198-HQAEN,One Year,TRUE,Bank Withdrawal,89.7,3165.6,0,0,53.55,3219.15
5968-XQIVE,One Year,TRUE,Bank Withdrawal,89.7,6588.95,0,0,833.04,7421.99
8079-XRJRS,One Year,FALSE,Bank Withdrawal,89.75,5769.6,18.72,0,3206.45,8957.33
2205-LPVGL,One Year,TRUE,Bank Withdrawal,89.85,5125.75,0,130,1068.94,6324.69
4908-XAXAY,One Year,TRUE,Bank Withdrawal,89.85,4287.2,0,0,2338.28,6625.48
6266-QHOJZ,One Year,TRUE,Bank Withdrawal,89.85,5844.65,0,0,2491.45,8336.1
7529-ZDFXI,One Year,TRUE,Bank Withdrawal,89.85,4925.35,0,0,2089.62,7014.97
8405-IGQFX,One Year,TRUE,Credit Card,90.05,5817,0,0,2541.42,8358.42
0431-APWVY,One Year,TRUE,Bank Withdrawal,90.1,2598.95,0,0,512.68,3111.63
0975-UYDTX,One Year,TRUE,Credit Card,90.1,2312.55,47.79,0,666.38,2931.14
6893-ODYYE,One Year,TRUE,Credit Card,90.1,4549.45,0,0,768.5,5317.95
7016-NVRIC,One Year,FALSE,Bank Withdrawal,90.1,2656.7,0,0,928.87,3585.57
5913-INRQV,One Year,FALSE,Credit Card,90.15,3128.8,0,0,900.66,4029.46
9419-IPPBE,One Year,TRUE,Bank Withdrawal,90.15,4554.85,0,0,1014.9,5569.75
9691-HKOVS,One Year,TRUE,Bank Withdrawal,90.15,4916.95,0,0,2610.3,7527.25
4423-JWZJN,One Year,FALSE,Credit Card,90.25,5629.15,0,0,2902.4,8531.55
5504-WSIUR,One Year,TRUE,Bank Withdrawal,90.25,6385.95,0,100,938,7423.95
8012-SOUDQ,One Year,TRUE,Bank Withdrawal,90.25,3838.75,0,0,540.94,4379.69
1710-RCXUS,One Year,TRUE,Credit Card,90.35,4614.55,0,0,469.71,5084.26
4607-CHPCA,One Year,TRUE,Bank Withdrawal,90.4,2178.6,0,140,881.75,3200.35
8496-DMZUK,One Year,FALSE,Bank Withdrawal,90.4,2820.65,0,0,215.7,3036.35
1174-FGIFN,One Year,TRUE,Bank Withdrawal,90.45,2509.25,0,0,735.84,3245.09
6507-ZJSUR,One Year,TRUE,Bank Withdrawal,90.45,2117.25,0,30,1076.86,3224.11
7820-ZYGNY,One Year,FALSE,Credit Card,90.45,5825.5,0,100,580.23,6505.73
8646-JCOMS,One Year,TRUE,Bank Withdrawal,90.55,6130.95,0,0,773.52,6904.47
2911-IJORQ,One Year,TRUE,Bank Withdrawal,90.6,3358.65,8.96,0,1647.24,4996.93
6481-OGDOO,One Year,TRUE,Credit Card,90.6,6056.15,0,0,2060.25,8116.4
5198-EFNBM,One Year,TRUE,Bank Withdrawal,90.65,5199.8,0,0,2657.34,7857.14
8679-LZBMD,One Year,TRUE,Bank Withdrawal,90.65,3974.15,0,0,1045,5019.15
9386-LDCZR,One Year,TRUE,Credit Card,90.65,3882.3,0,0,1581.54,5463.84
6486-LHTMA,One Year,TRUE,Bank Withdrawal,90.7,2835.5,0,0,1372.06,4207.56
3104-OWCGK,One Year,FALSE,Bank Withdrawal,90.95,5453.4,0,0,1995,7448.4
7432-FFVAR,One Year,FALSE,Bank Withdrawal,90.95,4236.6,0,50,287.96,4574.56
4619-EVPHY,One Year,TRUE,Bank Withdrawal,91,1859.5,0,0,777,2636.5
7402-PWYJJ,One Year,TRUE,Bank Withdrawal,91.15,4862.5,0,150,2235.54,7248.04
0048-LUMLS,One Year,FALSE,Credit Card,91.2,3247.55,0,0,1591.37,4838.92
0750-EBAIU,One Year,FALSE,Bank Withdrawal,91.25,4738.3,0,0,1628.12,6366.42
3736-BLEPA,One Year,TRUE,Bank Withdrawal,91.25,2483.65,0,0,383.32,2866.97
1707-HABPF,One Year,TRUE,Bank Withdrawal,91.3,4126.35,0,0,548.78,4675.13
